false_positive_rate,true_positive_rate,threshold
0.00045945945945945947,0.04045707226683138,0.9999512437985656
0.00045945945945945947,0.04089826171357981,0.9999510773335408
0.00045945945945945947,0.04096444013059208,0.9999507070231624
0.00045945945945945947,0.04140562957734051,0.9999506278632506
0.00045945945945945947,0.04153798641136504,0.9999503703686563
0.00045945945945945947,0.041868878496426364,0.9999503306121503
0.00045945945945945947,0.04217771110915027,0.999950144351442
0.00045945945945945947,0.04219977058148769,0.999950051546505
0.00045945945945945947,0.04235418688784964,0.9999499947196396
0.00045945945945945947,0.04237624636018707,0.9999497274054748
0.00045945945945945947,0.04264096002823613,0.9999497145152995
0.00045945945945945947,0.04270713844524839,0.9999496648811957
0.00045945945945945947,0.04275125738992323,0.9999493315824585
0.00045945945945945947,0.0428174358069355,0.9999491754668104
0.00045945945945945947,0.04283949527927292,0.9999490891661378
0.00045945945945945947,0.043192446836671665,0.9999489627368803
0.00045945945945945947,0.04321450630900909,0.9999487036764604
0.00045945945945945947,0.04339098208770846,0.9999486858833236
0.00045945945945945947,0.04343510103238331,0.9999484468406434
0.00045945945945945947,0.04350127944939557,0.9999484416959634
0.00045945945945945947,0.043589517338745255,0.9999483027314209
0.00045945945945945947,0.04361157681108268,0.9999482704024417
0.00045945945945945947,0.04378805258978205,0.9999482264066977
0.00045945945945945947,0.0438321715344569,0.9999479283356201
0.00045945945945945947,0.0441410041471808,0.9999478478575692
0.00045945945945945947,0.044251301508867906,0.9999476660507981
0.00045945945945945947,0.04427336098120533,0.9999476370924028
0.00045945945945945947,0.044471896232242125,0.9999474155725397
0.00048648648648648646,0.044471896232242125,0.9999473068151686
0.00048648648648648646,0.04484690726197829,0.999947290700541
0.00048648648648648646,0.04493514515132798,0.9999471303267755
0.00048648648648648646,0.04519985881937704,0.9999470198567638
0.00048648648648648646,0.04524397776405188,0.9999467773300592
0.00048648648648648646,0.04544251301508868,0.999946738286304
0.00048648648648648646,0.04550869143210094,0.9999466617752332
0.00048648648648648646,0.04572928615547516,0.9999465811710195
0.00048648648648648646,0.045795464572487427,0.9999463319931804
0.00048648648648648646,0.04606017824053649,0.9999461020354935
0.00048648648648648646,0.04617047560222359,0.9999460537458322
0.00048648648648648646,0.04652342715962234,0.9999459353459679
0.00048648648648648646,0.04674402188299656,0.9999459060573903
0.00048648648648648646,0.04676608135533398,0.9999458882894436
0.00048648648648648646,0.0469866760787082,0.9999458411124325
0.00048648648648648646,0.04711903291273273,0.9999458044328454
0.00048648648648648646,0.04731756816376952,0.9999455804144701
0.00048648648648648646,0.04733962763610695,0.9999455670809745
0.00048648648648648646,0.04738374658078179,0.9999454121118221
0.00048648648648648646,0.047714638665843113,0.9999453997669223
0.00048648648648648646,0.04778081708285538,0.9999453501943621
0.00048648648648648646,0.048244066001941234,0.9999452645601331
0.00048648648648648646,0.04846466072531545,0.9999452527762395
0.00048648648648648646,0.04848672019765287,0.9999447397096506
0.00048648648648648646,0.04883967175505162,0.9999447259157845
0.00048648648648648646,0.048905850172063885,0.9999445516252736
0.00048648648648648646,0.049170563840112945,0.9999445401237949
0.00048648648648648646,0.049214682784787786,0.9999440395645655
0.00048648648648648646,0.049258801729462634,0.9999439850679215
0.00048648648648648646,0.04928086120180005,0.9999438913494045
0.00048648648648648646,0.049391158563487164,0.9999438106921398
0.00048648648648648646,0.049788229065560755,0.9999435948658819
0.00048648648648648646,0.049920585899585285,0.9999434723997318
0.00048648648648648646,0.05007500220594723,0.9999422887883301
0.00048648648648648646,0.05027353745698403,0.9999422138278072
0.00048648648648648646,0.050361775346333716,0.9999418912182484
0.00048648648648648646,0.0506485484867202,0.9999417853325171
0.00048648648648648646,0.05075884584840731,0.9999411786376804
0.00048648648648648646,0.05108973793346863,0.9999411232155269
0.00048648648648648646,0.051111797405806056,0.9999406835980966
0.00048648648648648646,0.05122209476749316,0.9999405951282533
0.00048648648648648646,0.05131033265684285,0.9999401148483421
0.00048648648648648646,0.05148680843554222,0.9999400546669627
0.00048648648648648646,0.05153092738021706,0.9999399482030058
0.00048648648648648646,0.051663284214241594,0.9999396720908328
0.00048648648648648646,0.05201623577164034,0.9999395149627842
0.00048648648648648646,0.052060354716315184,0.9999389973692019
0.00048648648648648646,0.05234712785670167,0.999938873641381
0.00048648648648648646,0.05256772258007589,0.99993886032645
0.00048648648648648646,0.052722138886437835,0.9999386050317369
0.00048648648648648646,0.05296479308214948,0.9999383385652433
0.00048648648648648646,0.05300891202682432,0.9999379106046821
0.00048648648648648646,0.05356039883525986,0.9999378971585065
0.00048648648648648646,0.053604517779934704,0.9999373330963209
0.00048648648648648646,0.05402364775434572,0.9999370713801577
0.00048648648648648646,0.054222183005382514,0.999936959205245
