precision,recall,threshold
0.55217608438798,1.0,2.2578505e-11
0.5521828103683493,1.0,2.2882899e-11
0.5521895365125769,1.0,2.2900364e-11
0.552196262820669,1.0,2.2928378e-11
0.5522029892926316,1.0,2.2928817e-11
0.5522097159284705,1.0,2.2984776e-11
0.5522164427281919,1.0,2.2995826e-11
0.5522231696918016,1.0,2.310856e-11
0.5522298968193059,1.0,2.311817e-11
0.5522366241107105,1.0,2.3219811e-11
0.5522433515660214,1.0,2.3593568e-11
0.5522500791852447,1.0,2.3623017e-11
0.5522568069683864,1.0,2.36259e-11
0.5522635349154524,1.0,2.411229e-11
0.5522702630264489,1.0,2.4243767e-11
0.5522769913013815,1.0,2.4263706e-11
0.5522837197402566,1.0,2.4299228e-11
0.5522904483430799,1.0,2.4560114e-11
0.5522971771098576,1.0,2.4759542e-11
0.5523039060405955,1.0,2.4786664e-11
0.5523106351352998,1.0,2.4837396e-11
0.5523173643939763,1.0,2.4891367e-11
0.5523240938166312,1.0,2.5077405e-11
0.5523308234032702,1.0,2.549779e-11
0.5523375531538995,1.0,2.563286e-11
0.5523442830685252,1.0,2.584228e-11
0.5523510131471531,1.0,2.5924625e-11
0.5523577433897892,1.0,2.6026539e-11
0.5523644737964396,1.0,2.6026688e-11
0.5523712043671102,1.0,2.636253e-11
0.5523779351018071,1.0,2.6623167e-11
0.5523846660005362,1.0,2.6822152e-11
0.5523913970633034,1.0,2.6979877e-11
0.552398128290115,1.0,2.7183393e-11
0.5524048596809769,1.0,2.7258574e-11
0.5524115912358948,1.0,2.7526337e-11
0.552418322954875,1.0,2.7821873e-11
0.5524250548379235,1.0,2.787212e-11
0.5524317868850461,1.0,2.8047625e-11
0.552438519096249,1.0,2.8170723e-11
0.5524452514715381,1.0,2.8234196e-11
0.5524519840109193,1.0,2.8467421e-11
0.5524587167143988,1.0,2.875161e-11
0.5524654495819826,1.0,2.8960204e-11
0.5524721826136765,1.0,2.916575e-11
0.5524789158094867,1.0,2.9413007e-11
0.552485649169419,1.0,2.982461e-11
0.5524923826934796,1.0,2.9841112e-11
0.5524991163816744,1.0,3.039551e-11
0.5525058502340093,1.0,3.049289e-11
0.5525125842504905,1.0,3.0707964e-11
0.552519318431124,1.0,3.0933405e-11
0.5525260527759157,1.0,3.0944854e-11
0.5525327872848715,1.0,3.0962212e-11
0.5525395219579976,1.0,3.1046065e-11
0.5525462567953,1.0,3.1210527e-11
0.5525529917967845,1.0,3.141766e-11
0.5525597269624574,1.0,3.178321e-11
0.5525664622923244,1.0,3.2043795e-11
0.5525731977863917,1.0,3.2078836e-11
0.5525799334446652,1.0,3.2186212e-11
0.552586669267151,1.0,3.2710223e-11
0.552593405253855,1.0,3.2833236e-11
0.5526001414047834,1.0,3.2945462e-11
0.552606877719942,1.0,3.3500744e-11
0.5526136141993369,1.0,3.3650277e-11
0.552620350842974,1.0,3.366575e-11
0.5526270876508594,1.0,3.3683927e-11
0.5526338246229991,1.0,3.380164e-11
0.5526405617593992,1.0,3.3831632e-11
0.5526472990600656,1.0,3.3956855e-11
0.5526540365250042,1.0,3.421992e-11
0.5526607741542213,1.0,3.4559557e-11
0.5526675119477226,1.0,3.47211e-11
0.5526809880276023,1.0,3.4830944e-11
0.5526877263139928,1.0,3.4875818e-11
0.5526944647646915,1.0,3.4895115e-11
0.5527012033797047,1.0,3.4931207e-11
0.5527079421590383,1.0,3.532369e-11
0.5527146811026982,1.0,3.5404294e-11
0.5527214202106906,1.0,3.5532494e-11
0.5527281594830215,1.0,3.574812e-11
0.5527348989196966,1.0,3.5816985e-11
0.5527416385207223,1.0,3.5847398e-11
0.5527483782861045,1.0,3.6050354e-11
0.5527551182158491,1.0,3.6234554e-11
0.5527618583099622,1.0,3.6319107e-11
0.5527685985684498,1.0,3.6396358e-11
0.5527753389913179,1.0,3.678811e-11
0.5527820795785726,1.0,3.6882254e-11
0.5527888203302197,1.0,3.697403e-11
0.5527955612462655,1.0,3.7514193e-11
0.5528023023267158,1.0,3.7538674e-11
0.5528090435715767,1.0,3.7709395e-11
0.5528157849808542,1.0,3.77204e-11
0.5528225265545542,1.0,3.797233e-11
0.552829268292683,1.0,3.8330786e-11
0.5528360101952463,1.0,3.859761e-11
0.5528427522622503,1.0,3.889759e-11
0.552849494493701,1.0,3.9047522e-11
0.5528562368896044,1.0,3.92272e-11
0.5528629794499664,1.0,3.9304792e-11
0.5528697221747932,1.0,3.950381e-11
0.5528764650640908,1.0,3.97355e-11
0.5528832081178652,1.0,3.98625e-11
0.5528899513361223,1.0,3.991629e-11
0.5528966947188682,1.0,3.993944e-11
0.5529034382661089,1.0,4.00888e-11
0.5529101819778505,1.0,4.024409e-11
0.5529169258540988,1.0,4.026152e-11
0.5529236698948601,1.0,4.041763e-11
0.5529304141001403,1.0,4.044524e-11
0.5529371584699454,1.0,4.069068e-11
0.5529439030042814,1.0,4.1119e-11
0.5529506477031544,1.0,4.1150854e-11
0.5529573925665703,1.0,4.154296e-11
0.5529641375945352,1.0,4.156333e-11
0.5529708827870552,1.0,4.157324e-11
0.5529776281441362,1.0,4.1834144e-11
0.5529843736657843,1.0,4.2216168e-11
0.5529911193520055,1.0,4.2329213e-11
0.5529978652028057,1.0,4.2434542e-11
0.5530046112181911,1.0,4.2435593e-11
0.5530113573981676,1.0,4.275945e-11
0.5530181037427414,1.0,4.3044786e-11
0.5530248502519184,1.0,4.3059487e-11
0.5530315969257045,1.0,4.324946e-11
0.553038343764106,1.0,4.3327484e-11
0.5530450907671286,1.0,4.3426186e-11
0.5530518379347786,1.0,4.3811215e-11
0.553058585267062,1.0,4.406346e-11
0.5530653327639846,1.0,4.410231e-11
0.5530720804255527,1.0,4.4236597e-11
0.5530788282517721,1.0,4.4400077e-11
0.553085576242649,1.0,4.4533065e-11
0.5530923243981893,1.0,4.4571475e-11
0.5530990727183992,1.0,4.4918652e-11
0.5531058212032846,1.0,4.5008358e-11
0.5531125698528515,1.0,4.5126982e-11
0.553119318667106,1.0,4.5133352e-11
0.553126067646054,1.0,4.5848297e-11
0.5531328167897017,1.0,4.5859753e-11
0.553139566098055,1.0,4.5914456e-11
0.55314631557112,1.0,4.5970536e-11
0.5531530652089027,1.0,4.6287276e-11
0.5531598150114092,1.0,4.667363e-11
0.5531665649786455,1.0,4.707075e-11
0.5531733151106176,1.0,4.727968e-11
0.5531800654073314,1.0,4.7736554e-11
0.5531868158687933,1.0,4.7739653e-11
0.553193566495009,1.0,4.782897e-11
0.5532003172859845,1.0,4.800307e-11
0.553207068241726,1.0,4.812032e-11
0.5532138193622396,1.0,4.826408e-11
0.5532205706475312,1.0,4.876059e-11
