false_positive_rate,true_positive_rate,threshold
2.7027027027027027e-05,0.36620930027353743,0.999965250492096
2.7027027027027027e-05,0.3662534192182123,0.9999651312828064
2.7027027027027027e-05,0.3662975381628871,0.9999646544456482
2.7027027027027027e-05,0.3664298949969117,0.9999645352363586
2.7027027027027027e-05,0.3664740139415865,0.9999644756317139
2.7027027027027027e-05,0.3665622518309362,0.9999643564224243
2.7027027027027027e-05,0.3669593223330098,0.9999642372131348
2.7027027027027027e-05,0.36702550075002205,0.9999634623527527
2.7027027027027027e-05,0.36764316597546987,0.9999632239341736
5.4054054054054054e-05,0.36764316597546987,0.9999631643295288
5.4054054054054054e-05,0.3677755228094944,0.9999628663063049
5.4054054054054054e-05,0.3677975822818318,0.9999627470970154
5.4054054054054054e-05,0.36792993911585636,0.9999626874923706
5.4054054054054054e-05,0.36801817700520606,0.9999619126319885
5.4054054054054054e-05,0.3680843554222183,0.999961793422699
5.4054054054054054e-05,0.3683931880349422,0.9999616742134094
5.4054054054054054e-05,0.3684152475072796,0.9999615550041199
5.4054054054054054e-05,0.3684593664519545,0.9999611973762512
5.4054054054054054e-05,0.3685255448689667,0.9999611377716064
5.4054054054054054e-05,0.3685696638136416,0.9999609589576721
5.4054054054054054e-05,0.3687461395923409,0.9999606013298035
8.108108108108108e-05,0.3687461395923409,0.9999605417251587
8.108108108108108e-05,0.36914321009441453,0.9999604821205139
8.108108108108108e-05,0.36916526956675194,0.9999603629112244
8.108108108108108e-05,0.3692976264007765,0.9999600648880005
8.108108108108108e-05,0.36969469690285006,0.9999594688415527
8.108108108108108e-05,0.36978293479219976,0.9999593496322632
8.108108108108108e-05,0.36982705373687463,0.9999589323997498
8.108108108108108e-05,0.3699152916262243,0.9999588131904602
8.108108108108108e-05,0.36993735109856174,0.9999580979347229
8.108108108108108e-05,0.3703123621282979,0.9999579787254333
8.108108108108108e-05,0.3704006000176476,0.9999579191207886
8.108108108108108e-05,0.3704447189623224,0.999957263469696
8.108108108108108e-05,0.3708197299920586,0.9999571442604065
8.108108108108108e-05,0.370841789464396,0.9999570250511169
8.108108108108108e-05,0.3708859084090709,0.9999569654464722
8.108108108108108e-05,0.3709741462984205,0.9999567866325378
8.108108108108108e-05,0.37139327627283153,0.9999566674232483
8.108108108108108e-05,0.371415335745169,0.9999564290046692
8.108108108108108e-05,0.37150357363451864,0.9999562501907349
8.108108108108108e-05,0.3715476925791935,0.9999555349349976
8.108108108108108e-05,0.37159181152386833,0.9999552965164185
8.108108108108108e-05,0.37170210888555544,0.9999550580978394
8.108108108108108e-05,0.37207711991529163,0.999954879283905
8.108108108108108e-05,0.37243007147269036,0.9999548196792603
8.108108108108108e-05,0.37251830936204006,0.9999547600746155
8.108108108108108e-05,0.37262860672372716,0.9999544024467468
8.108108108108108e-05,0.37280508250242655,0.999954342842102
8.108108108108108e-05,0.3735551045618989,0.9999542832374573
8.108108108108108e-05,0.3736212829789111,0.9999539256095886
8.108108108108108e-05,0.3737095208682608,0.9999538064002991
8.108108108108108e-05,0.37445954292773315,0.9999535083770752
8.108108108108108e-05,0.37507720815318096,0.9999533891677856
8.108108108108108e-05,0.3750992676255184,0.9999532699584961
8.108108108108108e-05,0.375496338127592,0.9999532103538513
8.108108108108108e-05,0.37587134915732817,0.9999529123306274
8.108108108108108e-05,0.3761360628253772,0.9999528527259827
8.108108108108108e-05,0.3763125386040766,0.9999526739120483
8.108108108108108e-05,0.3767316685784876,0.9999523758888245
8.108108108108108e-05,0.37677578752316243,0.9999522566795349
8.108108108108108e-05,0.37679784699549984,0.9999518990516663
8.108108108108108e-05,0.37717285802523604,0.9999518394470215
8.108108108108108e-05,0.37719491749757345,0.9999514222145081
8.108108108108108e-05,0.3772390364422483,0.9999510645866394
8.108108108108108e-05,0.37732727433159796,0.9999508261680603
8.108108108108108e-05,0.37739345274861025,0.9999507665634155
8.108108108108108e-05,0.37741551222094766,0.9999507069587708
8.108108108108108e-05,0.37748169063795994,0.9999505877494812
8.108108108108108e-05,0.37756992852730964,0.9999505281448364
8.108108108108108e-05,0.37759198799964705,0.9999504685401917
8.108108108108108e-05,0.3779449395570458,0.9999504089355469
