precision,recall,threshold
0.5537882674876005,1.0,1.7101372239008408e-52
0.5537950328011043,1.0,1.7116970919008024e-52
0.5538017982799062,1.0,1.7370525867235174e-52
0.553808563924012,1.0,1.7492872794932346e-52
0.5538153297334278,1.0,1.7562279494303416e-52
0.5538220957081598,1.0,1.7587751770131103e-52
0.5538288618482139,1.0,1.7825368654954413e-52
0.5538356281535962,1.0,1.819955477033066e-52
0.5538423946243127,1.0,1.8323075637005677e-52
0.5538491612603698,1.0,1.8387984177439884e-52
0.5538559280617731,1.0,1.8468816960073854e-52
0.5538626950285288,1.0,1.863540735198407e-52
0.5538694621606431,1.0,1.880566735618186e-52
0.5538762294581221,1.0,1.897967428977589e-52
0.5538829969209716,1.0,1.9263630434407963e-52
0.5538897645491978,1.0,1.931348667858118e-52
0.5538965323428069,1.0,1.93213370262995e-52
0.5539033003018047,1.0,1.946118501034889e-52
0.5539100684261975,1.0,1.9584335991855173e-52
0.5539168367159911,1.0,1.9635995375301034e-52
0.5539236051711919,1.0,2.063604805632141e-52
0.5539303737918057,1.0,2.069722604078037e-52
0.5539371425778387,1.0,2.1583556310811138e-52
0.5539439115292968,1.0,2.1607345342014926e-52
0.5539506806461861,1.0,2.1932845907430698e-52
0.5539574499285129,1.0,2.1976326293068415e-52
0.5539642193762832,1.0,2.2051074053818236e-52
0.5539709889895028,1.0,2.2252577450689383e-52
0.5539777587681779,1.0,2.2300242429675185e-52
0.5539845287123147,1.0,2.2765040579544017e-52
0.5539912988219191,1.0,2.280633745611247e-52
0.5539980690969973,1.0,2.2855697453768803e-52
0.5540048395375553,1.0,2.2969870106365568e-52
0.5540116101435991,1.0,2.336093000759616e-52
0.5540183809151349,1.0,2.3651338855121147e-52
0.5540251518521687,1.0,2.42540903495617e-52
0.5540319229547066,1.0,2.43860210109879e-52
0.5540386942227545,1.0,2.473017457325733e-52
0.5540454656563187,1.0,2.505862089363985e-52
0.5540522372554052,1.0,2.5076304147513164e-52
0.55405900902002,1.0,2.5139043332131472e-52
0.5540657809501692,1.0,2.5225729842199443e-52
0.554072553045859,1.0,2.6436876691834116e-52
0.5540793253070952,1.0,2.665097264866671e-52
0.5540860977338842,1.0,2.672638444260367e-52
0.5540928703262318,1.0,2.6834086704885447e-52
0.5540996430841442,1.0,2.6926186566885483e-52
0.5541064160076273,1.0,2.693526192957111e-52
0.5541131890966875,1.0,2.7337810016578236e-52
0.5541199623513305,1.0,2.780471369526817e-52
0.5541267357715627,1.0,2.791543086026576e-52
0.5541335093573899,1.0,2.7972541264786383e-52
0.5541402831088185,1.0,2.8135371680130453e-52
0.5541470570258542,1.0,2.8330191212535014e-52
0.5541538311085032,1.0,2.8630865259755402e-52
0.5541606053567718,1.0,2.8768458831702403e-52
0.5541673797706658,1.0,2.8774614976500083e-52
0.5541741543501914,1.0,2.9511445575752886e-52
0.5541809290953545,1.0,2.9697521937719098e-52
0.5541877040061615,1.0,3.095576992582232e-52
0.5541944790826182,1.0,3.0985254979741533e-52
0.5542012543247308,1.0,3.1249329076938497e-52
0.5542080297325053,1.0,3.1407911926447637e-52
0.5542148053059478,1.0,3.1764664323579186e-52
0.5542215810450645,1.0,3.1993307401263675e-52
0.5542283569498613,1.0,3.2045638105393465e-52
0.5542351330203443,1.0,3.208705563366827e-52
0.5542419092565196,1.0,3.2113367250465364e-52
0.5542486856583935,1.0,3.2533429317016823e-52
0.5542554622259717,1.0,3.2618684176290616e-52
0.5542622389592605,1.0,3.2936197141738185e-52
0.5542690158582659,1.0,3.363775800872583e-52
0.5542757929229941,1.0,3.385122251204331e-52
0.5542825701534512,1.0,3.3862136406760126e-52
0.554289347549643,1.0,3.386510449768425e-52
0.5542961251115758,1.0,3.392565439979225e-52
0.5543029028392555,1.0,3.442527074457307e-52
0.5543096807326885,1.0,3.4795668106117615e-52
0.5543164587918806,1.0,3.549740102334817e-52
0.554323237016838,1.0,3.568605895187631e-52
0.5543300154075669,1.0,3.577473984943718e-52
0.554336793964073,1.0,3.583168035620076e-52
0.5543435726863627,1.0,3.584321256912081e-52
0.554350351574442,1.0,3.623675385619067e-52
0.554357130628317,1.0,3.63529745408409e-52
0.5543639098479939,1.0,3.6918744388279e-52
0.5543706892334784,1.0,3.824494629392162e-52
0.554377468784777,1.0,3.840433135671754e-52
0.5543842485018956,1.0,3.851111670723361e-52
0.5543910283848402,1.0,3.857312658611803e-52
0.5543978084336171,1.0,3.8583160307403e-52
0.5544045886482322,1.0,3.875933807119449e-52
0.5544113690286916,1.0,3.893251062686488e-52
0.5544181495750016,1.0,3.899306589446526e-52
0.554424930287168,1.0,3.952410232941467e-52
0.554431711165197,1.0,3.9573447792935126e-52
0.5544384922090947,1.0,3.9767066371651294e-52
